"","plotID","horizon","year","collectDate","mean_pH_CaCl","mean_pH_water","sd_pH_CaCl","sd_pH_water"
"1","ABBY_001","M",2016,2016-10-05,4.47,5.34,0.13,0.0435889894354066
"2","ABBY_001","M",2017,2017-05-10,4.36,5.295,0.254558441227157,0.388908729652602
"3","ABBY_001","M",2017,2017-06-07,4.64666666666667,5.54666666666667,0.208166599946613,0.177857620959388
"4","ABBY_001","M",2017,2017-10-20,4.83333333333333,5.76666666666667,0.17156145643277,0.124230967690561
"5","ABBY_001","M",2018,2018-04-18,4.74,5.81,NA,NA
"6","ABBY_001","M",2018,2018-07-03,4.42666666666667,5.45666666666667,0.164418166068514,0.168027775481714
"7","ABBY_001","M",2018,2018-10-24,4.74,5.81666666666667,0.0435889894354063,0.0642910050732863
"8","ABBY_001","M",2019,2019-04-18,4.73333333333333,5.79666666666667,0.196044212700435,0.0702376916856848
"9","ABBY_001","M",2019,2019-07-01,4.63,5.55333333333333,0.228691932520585,0.229419557434264
"10","ABBY_001","M",2019,2019-10-24,4.44333333333333,5.42,0.0513160143944687,0.0264575131106462
"11","ABBY_001","M",2020,2020-07-29,4.14,4.945,0.113137084989848,0.148492424049175
"12","ABBY_001","M",2020,2020-10-28,4.49,4.87,0.0565685424949239,0.395979797464467
"13","ABBY_001","O",2017,2017-05-10,4.29,5.13,NA,NA
"14","ABBY_001","O",2018,2018-04-18,4.57,5.63,NA,NA
"15","ABBY_001","O",2020,2020-07-29,3.31,4.15,NA,NA
"16","ABBY_001","O",2020,2020-10-28,4.18,4.93,NA,NA
"17","ABBY_002","M",2017,2017-05-11,4.525,5.395,0.00707106781186595,0.0212132034355966
"18","ABBY_002","M",2017,2017-10-19,4.38333333333333,5.18,0.11503622617825,0.310483493925201
"19","ABBY_002","M",2018,2018-04-18,4.71,5.58,0.0692820323027551,0.217944947177034
"20","ABBY_002","M",2018,2018-07-05,4.28,5.35,0.282842712474619,0.240416305603426
"21","ABBY_002","M",2018,2018-10-22,4.14,5.365,0.197989898732233,0.120208152801713
"22","ABBY_002","M",2019,2019-04-16,4.29,5.57,NA,NA
"23","ABBY_002","M",2019,2019-07-03,4.19666666666667,5.13666666666667,0.282193786843958,0.280059517483933
"24","ABBY_002","M",2019,2019-10-23,3.28,4.43,0.113137084989847,0.15556349186104
"25","ABBY_002","M",2020,2020-07-26,4.23,5.055,0.0848528137423858,0.120208152801713
"26","ABBY_002","O",2016,2016-10-04,3.98,4.88,0.405955662603689,0.376430604494374
"27","ABBY_002","O",2017,2017-05-11,3.38,4.59,NA,NA
"28","ABBY_002","O",2017,2017-06-05,3.87666666666667,4.79333333333333,0.402160830182818,0.455668007801001
"29","ABBY_002","O",2018,2018-07-05,4.27,5.27,NA,NA
"30","ABBY_002","O",2018,2018-10-22,4.51,5.54,NA,NA
"31","ABBY_002","O",2019,2019-04-16,3.98,5.29,0.5939696961967,0.353553390593274
"32","ABBY_002","O",2019,2019-10-23,3.02,4.03,NA,NA
"33","ABBY_002","O",2020,2020-07-26,4.12,4.95,NA,NA
"34","ABBY_002","O",2020,2020-10-26,3.77666666666667,4.68,0.344286702231343,0.341174442184639
"35","ABBY_003","M",2016,2016-10-05,4.38333333333333,5.18666666666667,0.195021366350801,0.258134331953991
"36","ABBY_003","M",2017,2017-05-11,4.59,5.47333333333333,0.217944947177033,0.214553800556721
"37","ABBY_003","M",2017,2017-06-07,4.38,5.46,0.0141421356237306,0.240416305603426
"38","ABBY_003","M",2017,2017-10-18,4.59,5.5,0.183847763108502,0.226274169979695
"39","ABBY_003","M",2018,2018-04-18,4.64,5.76,0.206639783197718,0.190787840283389
"40","ABBY_003","M",2018,2018-07-06,4.30333333333333,5.38666666666667,0.0472581562625261,0.0680685928555409
"41","ABBY_003","M",2018,2018-10-22,4.3,5.37,0.156204993518133,0.175214154679352
"42","ABBY_003","M",2019,2019-04-19,4.67,5.66,NA,NA
"43","ABBY_003","M",2019,2019-07-01,4.6,5.53,NA,NA
"44","ABBY_003","M",2019,2019-10-22,4.32333333333333,5.26333333333333,0.21548395145192,0.209841209807162
"45","ABBY_003","M",2020,2020-07-26,4.21,4.97,NA,NA
"46","ABBY_003","M",2020,2020-10-29,4.39,5.215,0.183847763108502,0.00707106781186532
"47","ABBY_003","O",2017,2017-06-07,3.4,4.42,NA,NA
"48","ABBY_003","O",2017,2017-10-18,3.18,4.3,NA,NA
"49","ABBY_003","O",2019,2019-04-19,4.005,5.065,0.586898628384834,0.487903679018718
"50","ABBY_003","O",2019,2019-07-01,3.75,4.72,0.282842712474619,0.254558441227157
"51","ABBY_003","O",2020,2020-07-26,3.55,4.405,0.197989898732233,0.275771644662753
"52","ABBY_003","O",2020,2020-10-29,4.12,4.96,NA,NA
"53","ABBY_004","M",2016,2016-10-04,4.69,5.57,NA,NA
"54","ABBY_004","M",2017,2017-05-10,4.61,5.63666666666667,0.138924439894498,0.106926766215636
"55","ABBY_004","M",2017,2017-06-05,4.57666666666667,5.54,0.0404145188432735,0.03605551275464
"56","ABBY_004","M",2017,2017-10-19,4.84,5.73,0.197989898732233,0.197989898732233
"57","ABBY_004","M",2018,2018-04-17,4.7,5.66333333333333,0.147309198626562,0.0568624070307734
"58","ABBY_004","M",2018,2018-07-05,4.63,5.72333333333333,0.0854400374531753,0.0416333199893223
"59","ABBY_004","M",2018,2018-10-24,4.67,5.76,NA,NA
"60","ABBY_004","M",2019,2019-04-16,5.16666666666667,5.98,0.413561764834871,0.138924439894498
"61","ABBY_004","M",2019,2019-07-03,4.45333333333333,5.46666666666667,0.265015722804012,0.306648550189518
"62","ABBY_004","M",2019,2019-10-21,4.47666666666667,5.55333333333333,0.0986576572463249,0.0802080627701065
"63","ABBY_004","M",2020,2020-07-31,4.63,5.36,NA,NA
"64","ABBY_004","O",2016,2016-10-04,3.97,5.025,0.0848528137423858,0.106066017177982
"65","ABBY_004","O",2017,2017-10-19,4.74,5.68,NA,NA
"66","ABBY_004","O",2018,2018-10-24,4.015,5.235,0.883883476483184,0.869741340859453
"67","ABBY_004","O",2020,2020-07-31,4.075,4.885,0.289913780286485,0.275771644662753
"68","ABBY_004","O",2020,2020-10-26,4.14666666666667,5.01666666666667,0.161658075373095,0.230289672658878
"69","ABBY_006","M",2017,2017-06-05,4.72,5.59,NA,NA
"70","ABBY_006","M",2017,2017-10-19,4.68,5.515,0.169705627484772,0.148492424049175
"71","ABBY_006","M",2019,2019-04-18,4.49,5.62,NA,NA
"72","ABBY_006","M",2019,2019-07-03,4.56,5.51,NA,NA
"73","ABBY_006","M",2019,2019-10-21,4.47,5.52,NA,NA
"74","ABBY_006","M",2020,2020-11-02,4.6,5.39,NA,NA
"75","ABBY_006","O",2016,2016-10-04,4.59,5.39333333333333,0.58025856305616,0.535007788105307
"76","ABBY_006","O",2017,2017-05-10,3.93,5.00333333333333,0.300499584026335,0.21548395145192
"77","ABBY_006","O",2017,2017-06-05,3.56,4.72,0.0848528137423858,0.0282842712474619
"78","ABBY_006","O",2017,2017-10-19,3.81,4.92,NA,NA
"79","ABBY_006","O",2018,2018-04-17,3.79333333333333,4.95333333333333,0.376342043005208,0.3585154575933
"80","ABBY_006","O",2018,2018-07-05,4.69666666666667,5.60333333333333,0.133166562369588,0.150443787951957
"81","ABBY_006","O",2018,2018-10-25,4.65333333333333,5.64333333333333,0.36909799963334,0.411015003781289
"82","ABBY_006","O",2019,2019-04-18,4.13,5.285,0.848528137423857,0.784888527117067
"83","ABBY_006","O",2019,2019-07-03,3.94,4.845,0.509116882454314,0.473761543394987
"84","ABBY_006","O",2019,2019-10-21,3.715,4.675,0.586898628384834,0.657609306503489
"85","ABBY_006","O",2020,2020-07-29,4.05666666666667,4.78666666666667,0.748888064622032,0.746614581516684
"86","ABBY_006","O",2020,2020-11-02,3.7,4.43,NA,NA
"87","ABBY_023","M",2016,2016-10-05,4.56,5.44,NA,NA
"88","ABBY_023","M",2017,2017-05-11,4.365,5.28,0.190918830920368,0.0989949493661164
"89","ABBY_023","M",2017,2017-06-07,4.39,5.24333333333333,0.155884572681199,0.100664459136943
"90","ABBY_023","M",2017,2017-10-18,4.68,5.51,0.13856406460551,0.141067359796659
"91","ABBY_023","M",2018,2018-04-18,4.50666666666667,5.48666666666667,0.21594752448994,0.340783411176855
"92","ABBY_023","M",2018,2018-07-06,4.47666666666667,5.55,0.196044212700435,0.088881944173156
"93","ABBY_023","M",2018,2018-10-22,4.225,5.405,0.162634559672906,0.0777817459305205
"94","ABBY_023","M",2019,2019-04-19,4.45333333333333,5.46666666666667,0.225462487641145,0.261023626006025
"95","ABBY_023","M",2019,2019-07-01,4.42,5.37,0.197989898732233,0.169705627484772
"96","ABBY_023","M",2019,2019-10-22,4.32,5.195,0.113137084989848,0.0919238815542511
"97","ABBY_023","M",2020,2020-07-26,4.2,4.88,NA,NA
"98","ABBY_023","M",2020,2020-10-29,4.62,5.36,NA,NA
"99","ABBY_023","O",2016,2016-10-05,4,4.98,0.622253967444162,0.325269119345812
"100","ABBY_023","O",2017,2017-05-11,3.28,4.42,NA,NA
"101","ABBY_023","O",2018,2018-10-22,4.44,5.71,NA,NA
"102","ABBY_023","O",2019,2019-07-01,3.34,4.41,NA,NA
"103","ABBY_023","O",2019,2019-10-22,3.34,4.29,NA,NA
"104","ABBY_023","O",2020,2020-07-26,3.195,4.04,0.162634559672906,0.183847763108502
"105","ABBY_023","O",2020,2020-10-29,4.61,5.335,0.0707106781186551,0.021213203435596
"106","ABBY_061","M",2016,2016-10-04,4.46,5.3,NA,NA
"107","ABBY_061","M",2016,2016-10-05,4.36,5.27,NA,NA
"108","ABBY_061","M",2017,2017-05-15,4.46,5.43,0.304466746952767,0.2151743479135
"109","ABBY_061","M",2017,2017-06-06,4.46666666666667,5.47666666666667,0.0642910050732863,0.155670592384475
"110","ABBY_061","M",2017,2017-10-17,4.53333333333333,5.54,0.149777612924406,0.0964365076099298
"111","ABBY_061","M",2018,2018-04-19,4.59666666666667,5.57,0.267644042215278,0.105830052442584
"112","ABBY_061","M",2018,2018-07-02,4.39333333333333,5.37666666666667,0.0971253485622233,0.151767365837763
"113","ABBY_061","M",2018,2018-10-23,4.39333333333333,5.51,0.0960902353693307,0.0953939201416948
"114","ABBY_061","M",2019,2019-04-17,4.48666666666667,5.56333333333333,0.385270467766909,0.289367125522809
"115","ABBY_061","M",2019,2019-07-02,4.33,5.38,0.208806130178211,0.14
"116","ABBY_061","M",2019,2019-10-23,4.08666666666667,5.13333333333333,0.285715476187996,0.340342964277702
"117","ABBY_061","M",2020,2020-07-30,4.42,5.1,0.0141421356237306,0.14142135623731
"118","ABBY_061","M",2020,2020-10-27,4.58,5.345,0.141421356237309,0.289913780286485
"119","ABBY_061","O",2016,2016-10-04,3.88,4.85,NA,NA
"120","ABBY_061","O",2020,2020-07-30,4.46,5.28,NA,NA
"121","ABBY_061","O",2020,2020-10-27,3.55,4.39,NA,NA
"122","ABBY_062","M",2016,2016-10-05,4.53,5.36,0.0141421356237313,0.0707106781186551
"123","ABBY_062","M",2017,2017-05-15,4.33,5.24666666666667,0.157162336455017,0.194250697124446
"124","ABBY_062","M",2017,2017-06-06,4.45,5.42,0.0871779788708135,0.0953939201416949
"125","ABBY_062","M",2017,2017-10-17,4.54,5.43333333333333,0.24,0.228108161479008
"126","ABBY_062","M",2018,2018-04-19,4.53333333333333,5.53666666666667,0.0950438495292214,0.169213868619961
"127","ABBY_062","M",2018,2018-07-03,4.465,5.43,0.0919238815542511,0.0989949493661164
"128","ABBY_062","M",2018,2018-10-24,4.52333333333333,5.70333333333333,0.0971253485622229,0.231156512634477
"129","ABBY_062","M",2019,2019-04-17,4.8,5.88,0.0141421356237306,0.226274169979695
"130","ABBY_062","M",2019,2019-07-02,4.29,5.29,0.117898261225516,0.0499999999999998
"131","ABBY_062","M",2019,2019-10-24,4.35,5.24666666666667,0.137477270848675,0.0550757054728609
"132","ABBY_062","M",2020,2020-07-31,4.19333333333333,4.96333333333333,0.249866631092136,0.22722969289539
"133","ABBY_062","M",2020,2020-10-28,4.14,4.825,0.197989898732233,0.0212132034355966
"134","ABBY_062","O",2016,2016-10-05,3.48,4.62,NA,NA
"135","ABBY_062","O",2018,2018-07-03,3.87,5.1,NA,NA
"136","ABBY_062","O",2019,2019-04-17,3.8,5.35,NA,NA
"137","ABBY_062","O",2020,2020-10-28,3.58,4.48,NA,NA
"138","ABBY_063","M",2016,2016-10-05,4.44,5.22,NA,NA
"139","ABBY_063","M",2016,2016-10-06,4.6,5.39,0.282842712474619,0.268700576850888
"140","ABBY_063","M",2017,2017-05-15,4.47333333333333,5.40666666666667,0.0709459888459757,0.130511813003013
"141","ABBY_063","M",2017,2017-06-06,4.46333333333333,5.45,0.0611010092660779,0.0556776436283004
"142","ABBY_063","M",2017,2017-10-17,4.5,5.46333333333333,0.294618397253125,0.167729941672122
"143","ABBY_063","M",2018,2018-04-16,4.70333333333333,5.51666666666667,0.0602771377334171,0.119303534454489
"144","ABBY_063","M",2018,2018-07-03,4.46333333333333,5.45,0.196553639837408,0.264575131106459
"145","ABBY_063","M",2018,2018-10-23,4.34666666666667,5.53666666666667,0.0611010092660779,0.0404145188432738
"146","ABBY_063","M",2019,2019-04-17,4.405,5.37,0.275771644662753,0.282842712474619
"147","ABBY_063","M",2019,2019-07-02,4.33666666666667,5.27333333333333,0.159478316185409,0.170098010962308
"148","ABBY_063","M",2019,2019-10-24,4.245,5.11,0.37476659402887,0.325269119345812
"149","ABBY_063","M",2020,2020-07-30,4.48,5.22333333333333,0.0854400374531753,0.1955334583475
"150","ABBY_063","M",2020,2020-10-27,4.51,5.15,NA,NA
"151","ABBY_063","O",2019,2019-04-17,3.94,5.1,NA,NA
"152","ABBY_063","O",2019,2019-10-24,3.44,4.52,NA,NA
"153","ABBY_063","O",2020,2020-10-27,4.395,5.305,0.0777817459305205,0.134350288425444
"154","ABBY_070","M",2016,2016-10-06,4.54333333333333,5.39333333333333,0.21221058723196,0.159478316185409
"155","ABBY_070","M",2017,2017-05-15,4.60666666666667,5.49666666666667,0.0750555349946518,0.100664459136943
"156","ABBY_070","M",2017,2017-06-06,4.52,5.47333333333333,0.1,0.0550757054728612
"157","ABBY_070","M",2017,2017-10-17,4.58,5.50666666666667,0.112694276695846,0.182300118851671
"158","ABBY_070","M",2018,2018-04-16,4.46333333333333,5.60666666666667,0.251064400768674,0.361155552820849
"159","ABBY_070","M",2018,2018-07-02,4.38666666666667,5.44333333333333,0.00577350269189613,0.109696551146029
"160","ABBY_070","M",2018,2018-10-23,4.40666666666667,5.60333333333333,0.066583281184794,0.0929157324317756
"161","ABBY_070","M",2019,2019-04-17,4.89666666666667,5.75666666666667,0.261597655443112,0.133166562369588
"162","ABBY_070","M",2019,2019-07-02,4.46333333333333,5.45,0.0808290376865476,0.0692820323027551
"163","ABBY_070","M",2019,2019-10-23,4.34,5.40666666666667,0.115325625946708,0.0901849950564577
"164","ABBY_070","M",2020,2020-07-30,4.47,5.215,0.0282842712474619,0.0353553390593273
"165","ABBY_070","M",2020,2020-10-27,4.54,5.25666666666667,0.182482875908947,0.228108161479008
"166","ABBY_070","O",2020,2020-07-30,4.35,5.1,NA,NA
"167","BARR_001","O",2017,2017-08-09,4.38,5.41333333333333,0.0499999999999998,0.285365263010993
"168","BARR_001","O",2018,2018-08-14,4.38,5.29,0.0888819441731563,0.317962261911693
"169","BARR_001","O",2019,2019-08-14,4.31333333333333,5.46666666666667,0.127017059221718,0.15373136743467
"170","BARR_002","O",2017,2017-08-08,4.29,4.9,NA,NA
"171","BARR_002","O",2017,2017-08-09,4.4,5.18,NA,NA
"172","BARR_002","O",2018,2018-08-15,4.38333333333333,5.33333333333333,0.266520793435209,0.310053758779559
"173","BARR_002","O",2019,2019-08-15,4.26666666666667,5.21333333333333,0.228108161479009,0.251661147842358
"174","BARR_003","O",2017,2017-08-07,5.23,5.88,NA,NA
"175","BARR_003","O",2017,2017-08-08,6.005,6.29,1.74655374953077,1.42835569799683
"176","BARR_003","O",2018,2018-08-14,4.92666666666667,5.54666666666667,0.156311654502578,0.271354626519125
"177","BARR_003","O",2019,2019-08-15,5.24,6.14,0.158745078663876,0.204205778566621
"178","BARR_004","O",2017,2017-08-09,4.53333333333333,5.19,0.564387573687916,0.400374824383352
"179","BARR_004","O",2018,2018-08-14,4.73333333333333,5.51333333333333,0.172433562085034,0.323470761172217
"180","BARR_004","O",2019,2019-08-15,4.41333333333333,5.43666666666667,0.359072880253206,0.235867194271126
"181","BARR_005","O",2017,2017-08-09,4.75666666666667,5.35333333333333,0.065064070986477,0.0832666399786454
"182","BARR_005","O",2018,2018-08-14,4.25666666666667,5.24,0.355011736895181,0.591016074231488
"183","BARR_005","O",2019,2019-08-14,4.99,6.04333333333333,0.667308024828115,0.490340018082691
"184","BARR_006","O",2017,2017-08-07,4.12,4.98,NA,NA
"185","BARR_006","O",2017,2017-08-08,4.585,5.365,0.0777817459305198,0.0636396103067892
"186","BARR_006","O",2018,2018-08-14,4.33666666666667,5.15333333333333,0.0838649708360606,0.0757187779440039
"187","BARR_006","O",2019,2019-08-14,4.39333333333333,5.41,0.168621864932556,0.3772267222772
"188","BARR_051","O",2017,2017-08-08,4.52,5.19,0.13114877048604,0.269072480941474
"189","BARR_051","O",2018,2018-08-13,4.32,5.26666666666667,0.02,0.100166528008778
"190","BARR_051","O",2019,2019-08-14,4.33666666666667,5.22,0.136503968196289,0.286181760425084
"191","BARR_052","O",2017,2017-08-08,4.69,5.39,0.315753068076939,0.0299999999999998
"192","BARR_052","O",2018,2018-08-14,4.31666666666667,5.16,0.0763762615825975,0.0964365076099293
"193","BARR_052","O",2019,2019-08-13,4.8,5.74333333333333,0.507148893324238,0.220302821891444
"194","BARR_053","O",2017,2017-08-08,4.51,5.33,0.202237484161567,0.0529150262212917
"195","BARR_053","O",2018,2018-08-13,4.17333333333333,4.94666666666667,0.149777612924406,0.255408170059874
"196","BARR_053","O",2019,2019-08-14,4.39666666666667,5.33666666666667,0.107857931249089,0.153079500042734
"197","BARR_054","O",2017,2017-08-07,4.19,4.86666666666667,0.124899959967968,0.624526487295242
"198","BARR_054","O",2018,2018-08-15,4.22333333333333,5.12666666666667,0.0251661147842358,0.0986576572463252
"199","BARR_054","O",2019,2019-08-13,4.32666666666667,5.42666666666667,0.0404145188432738,0.130511813003013
"200","BART_001","M",2014,2014-05-21,4.11333333333333,4.93333333333333,0.386953916291505,0.519358578761662
"201","BART_001","O",2014,2014-05-21,3.61666666666667,4.78666666666667,0.411865673895426,0.619058424814115
"202","BART_001","O",2016,2016-04-19,3.49333333333333,4.41,1.02246434330657,0.711055553385247
"203","BART_001","O",2016,2016-07-25,3.21,4.21666666666667,0.39,0.285715476187996
"204","BART_001","O",2016,2016-11-14,3.09,4.14333333333333,0.415812457725836,0.405010287935175
"205","BART_001","O",2017,2017-05-09,3.32666666666667,4.45,0.912432645916033,0.90205321350794
"206","BART_001","O",2017,2017-06-12,3.51333333333333,4.59333333333333,0.309246395829173,0.253837218179946
"207","BART_001","O",2017,2017-10-04,3.22666666666667,4.11666666666667,0.580114931141522,0.565361241449512
"208","BART_001","O",2018,2018-05-09,3.07,3.89666666666667,0.147309198626562,0.141539158303747
"209","BART_001","O",2018,2018-06-13,3.41333333333333,4.46,0.236924741918891,0.285131548587665
"210","BART_001","O",2018,2018-10-04,3.08666666666667,3.88666666666667,0.160104132780304,0.230289672658879
"211","BART_001","O",2019,2019-05-13,3.17666666666667,3.91666666666667,0.521664004253057,0.543721742560782
"212","BART_001","O",2019,2019-06-11,3.39,4.16666666666667,0.661891229734917,0.725695069111906
"213","BART_001","O",2019,2019-10-01,3.34666666666667,4.01,0.325627599157893,0.160934769394311
"214","BART_001","O",2020,2020-06-29,3.43666666666667,3.98333333333333,0.374477413649119,0.412835721968598
"215","BART_001","O",2020,2020-09-28,2.86666666666667,3.55,0.0568624070307734,0.11
"216","BART_002","O",2016,2016-04-26,3.75333333333333,4.81,0.21548395145192,0.160934769394311
"217","BART_002","O",2016,2016-07-27,3.80666666666667,5.32333333333333,0.07371114795832,0.066583281184794
"218","BART_002","O",2016,2016-11-15,3.27666666666667,4.31666666666667,0.0251661147842357,0.194250697124446
"219","BART_002","O",2017,2017-05-10,3.57333333333333,4.88666666666667,0.361155552820849,0.268576494379782
"220","BART_002","O",2017,2017-06-12,3.31,4.39666666666667,0.343947670438397,0.300055550412475
"221","BART_002","O",2017,2017-10-03,3.17,3.97333333333333,0.0953939201416945,0.100166528008778
"222","BART_002","O",2018,2018-05-09,3.65333333333333,4.70666666666667,0.0404145188432739,0.0650640709864771
"223","BART_002","O",2018,2018-06-12,3.46333333333333,4.61666666666667,0.500133315560295,0.401040313850532
"224","BART_002","O",2018,2018-10-03,3.42666666666667,4.15666666666667,0.150111069989303,0.100166528008778
"225","BART_002","O",2019,2019-05-15,3.36333333333333,4.22,0.457201633126275,0.49030602688525
"226","BART_002","O",2019,2019-06-12,3.55,4.50666666666667,0.390512483795333,0.349618840072061
"227","BART_002","O",2019,2019-10-02,3.24333333333333,4.12333333333333,0.140118997046558,0.189296944860009
"228","BART_002","O",2020,2020-06-30,3.34,4.16666666666667,0.468081189538738,0.372871738448133
"229","BART_002","O",2020,2020-09-29,3.18333333333333,3.87333333333333,0.187705443004014,0.222785397486759
"230","BART_003","O",2016,2016-04-25,4.10666666666667,5.32,0.160104132780304,0.1
"231","BART_003","O",2016,2016-07-26,4.3,5.46333333333333,0.0346410161513778,0.235017729827631
"232","BART_003","O",2016,2016-11-15,4.01666666666667,5.10333333333333,0.142243921955679,0.19731531449265
"233","BART_003","O",2017,2017-05-09,4.40333333333333,5.61333333333333,0.267644042215278,0.327159492195066
"234","BART_003","O",2017,2017-06-14,4.05666666666667,5.11,0.197568553503166,0.176918060129541
"235","BART_003","O",2017,2017-10-03,4.27333333333333,4.83333333333333,0.0757187779440039,0.11503622617825
"236","BART_003","O",2018,2018-05-08,4.21,4.97,0.208086520466848,0.121243556529821
"237","BART_003","O",2018,2018-06-13,4.06666666666667,5.15666666666667,0.155670592384475,0.0737111479583202
"238","BART_003","O",2018,2018-10-03,3.78,4.59333333333333,0.34698703145795,0.29484459183328
"239","BART_003","O",2019,2019-05-15,4.14,5.03333333333333,0.104403065089106,0.0723417813807023
"240","BART_003","O",2019,2019-06-12,3.99666666666667,4.81666666666667,0.15502687938978,0.185022521151706
"241","BART_003","O",2019,2019-10-02,3.98,4.59333333333333,0.19,0.330050501186308
"242","BART_003","O",2020,2020-10-06,3.96666666666667,4.49666666666667,0.17156145643277,0.31374086972107
"243","BART_004","M",2014,2014-05-20,3.2,4.24666666666667,0.285832118559129,0.269505720409296
"244","BART_004","O",2014,2014-05-20,3.23333333333333,4.39666666666667,0.125033328890074,0.17925772879665
"245","BART_004","O",2016,2016-04-19,2.92,4.09,0.19157244060668,0.24576411454889
"246","BART_004","O",2016,2016-07-25,3.06666666666667,4.50666666666667,0.0585946527708231,0.172143351115672
"247","BART_004","O",2016,2016-11-14,3.08666666666667,4.14,0.577263660153083,0.406324993078201
"248","BART_004","O",2017,2017-05-10,3.17,4.39333333333333,0.14,0.0503322295684719
"249","BART_004","O",2017,2017-06-14,3.11,4.02666666666667,0.0754983443527074,0.259679289380831
"250","BART_004","O",2017,2017-10-04,2.99666666666667,3.96333333333333,0.250266524595946,0.270616579930597
"251","BART_004","O",2018,2018-05-09,4.00666666666667,4.58,0.24704925284917,0.304466746952767
"252","BART_004","O",2018,2018-06-12,3.26666666666667,4.04333333333333,0.137961347243833,0.19731531449265
"253","BART_004","O",2018,2018-10-04,3.19333333333333,3.89,0.086216781042517,0.1552417469626
"254","BART_004","O",2019,2019-05-14,3.11,3.92333333333333,0.313209195267317,0.272274371422162
"255","BART_004","O",2019,2019-06-10,3.33,4.3,NA,NA
"256","BART_004","O",2019,2019-06-11,2.65,3.815,0.014142135623731,0.190918830920368
"257","BART_004","O",2019,2019-10-01,3.33333333333333,4.06333333333333,0.475429630264389,0.609289203361863
"258","BART_004","O",2020,2020-06-30,3.15333333333333,3.9,0.203059925473574,0.183303027798233
"259","BART_004","O",2020,2020-09-28,3.03666666666667,3.71333333333333,0.115902257671425,0.256969518296107
"260","BART_005","O",2018,2018-05-09,3.15666666666667,3.83666666666667,0.288848287745199,0.540493601565581
"261","BART_005","O",2018,2018-06-14,3.31666666666667,4.12666666666667,0.174737898961082,0.0321455025366433
"262","BART_005","O",2018,2018-10-01,3.78,4.44,NA,NA
"263","BART_005","O",2018,2018-10-02,2.85,3.6,0.127279220613579,0.197989898732233
"264","BART_005","O",2019,2019-05-13,2.935,3.615,0.190918830920368,0.275771644662754
"265","BART_005","O",2019,2019-05-16,2.55,3.49,NA,NA
"266","BART_005","O",2019,2019-06-11,2.88,3.69666666666667,0.182482875908947,0.388887301584062
"267","BART_005","O",2019,2019-10-03,2.77333333333333,3.69,0.41198705481281,0.345976877840124
"268","BART_005","O",2020,2020-06-30,2.72666666666667,3.69333333333333,0.483459753581757,0.340049016074644
"269","BART_005","O",2020,2020-10-07,2.97333333333333,3.63333333333333,0.0416333199893227,0.0923760430703402
"270","BART_006","M",2014,2014-05-20,3.91,4.77,0.288270706107991,0.336452076825215
"271","BART_006","O",2014,2014-05-20,3.25,4.62,0.219317121994613,0.170587221092319
"272","BART_023","O",2016,2016-04-20,2.77,3.83666666666667,0.0556776436283002,0.0808290376865477
"273","BART_023","O",2016,2016-07-26,3.08333333333333,4.33666666666667,0.240069434400411,0.132790561913614
"274","BART_023","O",2016,2016-11-15,3.12666666666667,4.25666666666667,0.504612062215454,0.297377425729212
"275","BART_023","O",2017,2017-05-09,3.19666666666667,4.11666666666667,0.0611010092660779,0.0404145188432738
"276","BART_023","O",2017,2017-06-14,3.22333333333333,4.18666666666667,0.228108161479008,0.159478316185409
"277","BART_023","O",2017,2017-10-03,2.95333333333333,3.70333333333333,0.516752681012235,0.352751092604025
"278","BART_023","O",2018,2018-05-08,3.12333333333333,4.09666666666667,0.128582010146573,0.295691280448601
"279","BART_023","O",2018,2018-06-13,3.3,4.07,0.0699999999999999,0.0360555127546396
"280","BART_023","O",2018,2018-10-03,3.12666666666667,3.79666666666667,0.0611010092660779,0.119303534454489
"281","BART_023","O",2019,2019-05-15,3.03,3.84,0.0699999999999999,0.06557438524302
"282","BART_023","O",2019,2019-06-12,2.87,3.72333333333333,0.386910842443062,0.419563264995082
"283","BART_023","O",2019,2019-09-30,2.95666666666667,3.59666666666667,0.335012437580059,0.312143129562919
"284","BART_023","O",2020,2020-07-01,3.11666666666667,3.42333333333333,0.231804515342849,1.06208913624673
"285","BART_023","O",2020,2020-10-06,2.98666666666667,3.71333333333333,0.270616579930597,0.239652526240249
"286","BART_024","O",2016,2016-04-20,2.53,3.69,0.0953939201416945,0.13114877048604
"287","BART_024","O",2016,2016-07-26,2.82333333333333,4.19333333333333,0.359212100761282,0.388887301584062
"288","BART_024","O",2016,2016-11-15,2.79333333333333,3.84333333333333,0.238607068908977,0.247049252849171
"289","BART_024","O",2017,2017-05-09,2.55333333333333,3.65333333333333,0.115470053837925,0.223681320930768
"290","BART_024","O",2017,2017-06-14,2.81,3.66333333333333,0.342198772645374,0.222336081942031
"291","BART_024","O",2017,2017-10-03,2.56666666666667,3.29666666666667,0.0709459888459757,0.087368949480541
"292","BART_028","M",2014,2014-05-20,3.43,4.33333333333333,0.606300255648965,0.561456439390745
"293","BART_028","O",2014,2014-05-20,2.88,4.065,0.504678115237822,0.261629509039023
"294","BART_036","O",2016,2016-04-25,2.79666666666667,3.88333333333333,0.0650640709864771,0.266520793435209
"295","BART_036","O",2016,2016-07-27,2.88666666666667,4.25333333333333,0.110151410945722,0.365558932777375
