"","siteID","plotID","root_d15N_m","root_d13C_m","root_NPerc","root_CPerc","root_CN","root_live_mass","root_dead_mass","root_liveC","root_liveN","root_d15N_m_Coarse","root_d15N_m_Fine","root_d13C_m_Coarse","root_d13C_m_Fine","root_NPerc_Coarse","root_NPerc_Fine","root_CPerc_Coarse","root_CPerc_Fine","root_CN_Coarse","root_CN_Fine","root_live_mass_Coarse","root_live_mass_Fine","root_dead_mass_Coarse","root_dead_mass_Fine","root_liveN_Coarse","root_liveN_Fine","root_liveC_Coarse","root_liveC_Fine"
"423","UKFS","UKFS_043",-1.38550696207401,-29.1405113374106,1.04700015866605,45.5482813870298,47.5418023021002,1.44433333333333,0.243225,0.649093945833333,0.0152396041666667,-0.833333333333333,-3.18550315006431,-29.2666666666667,-28.7292654902057,0.856666666666667,1.66745637427188,45.9466666666667,44.2496101949026,53.4666666666667,28.2277084818247,1.105275,0.339058333333333,0.152775,0.09045,0.0095631825,0.00567642166666667,0.49884432,0.150249625833333
"424","UKFS","UKFS_044",-2.04180960937693,-29.1807290421671,0.91808735647343,45.3209494802957,58.11649178337,1.01099166666667,0.181816666666667,0.453695185833333,0.00894416833333333,-1.6,-2.28452785369467,-30.3,-28.5658318646608,0.61,1.08734221348114,45.7,45.112709381625,80.2,45.9844099341864,0.358475,0.652516666666667,0.1297,0.0521166666666667,0.0016892175,0.00725495083333333,0.1628903,0.290804885833333
"425","UKFS","UKFS_045",-1.42875018788516,-28.2516641928453,1.02300198218849,44.4481119419811,47.4579509870234,0.887066666666667,0.529075,0.393519244166667,0.00945314583333333,-1.9,-1.31930196214621,-28.7,-28.1475377669734,0.83,1.06782687966661,45.75,44.1457471783296,55.1333333333333,45.6753359958326,0.167191666666667,0.719875,0.23585,0.293225,0.00138769083333333,0.008065455,0.0764032091666667,0.317116035
"426","UKFS","UKFS_046",-2.90979718777215,-26.4329001735394,1.23046869934462,43.0645826473337,40.0936457889685,1.9664125,0.0984666666666667,0.85248827125,0.026397488125,-2.775,-3.26380526485639,-26.075,-27.3728274399521,0.9975,1.8422974966576,43.42,42.1311758332949,45.3,26.4205753538334,1.4241375,0.542275,0.0132166666666667,0.08525,0.016250243125,0.010147245,0.62417369875,0.2283145725
"427","UKFS","UKFS_047",-3.04362354537914,-27.2931933378574,1.38957694514959,43.2743580922579,34.723910343412,1.32623333333333,0.489108333333333,0.571971184166667,0.0191470916666667,-3.3,-2.71708383336191,-26.8333333333333,-27.8789045088291,1.05666666666667,1.81359570546888,44.2666666666667,42.0104816703812,42.0333333333333,25.4140972341277,0.742933333333333,0.5833,0.3201,0.169008333333333,0.00823855666666667,0.010908535,0.330091966666667,0.2418792175
"428","UKFS","UKFS_048",-0.819175260166739,-28.1828126778012,1.26798066167267,40.9371227823832,35.204363844821,1.293775,0.03815,0.5291103725,0.0163520483333333,-1.15,-0.576121707132668,-27.4,-28.7579371464113,1.055,1.42445537566528,43.315,39.1901207089837,43.1,29.4035207097286,0.54795,0.745825,0,0.03815,0.0056439175,0.0107081308333333,0.2382013075,0.290909065
"429","UKFS","UKFS_049",0.489441267456044,-27.4488801695631,1.34122469424385,41.920431421111,34.5792595993748,1.796775,0.468216666666667,0.75313764,0.02451706,0.65,0.35073091452925,-27.45,-27.4479127224945,0.99,1.64465572239944,42.89,41.0827990006656,43.4,26.9588206817258,0.8328,0.963975,0.211683333333333,0.256533333333333,0.00827017,0.01624689,0.35726936,0.39586828
"430","UKFS","UKFS_050",0.956233571160346,-27.3861741144073,0.945512329452998,45.4928226311178,61.2133208161222,0.998625,0.354408333333333,0.4508931875,0.0094560425,0.75,1.17542863044825,-27.3,-27.477764149969,0.55,1.3658820491634,47.865,42.971557271225,87.05,33.7528429043586,0.514525,0.4841,0.1399,0.214508333333333,0.00289066,0.0065653825,0.242519625,0.2083735625
"431","UKFS","UKFS_051",-2.50849844682579,-27.7216768602598,0.436082123123028,47.7936900969223,131.871234110286,3.42399166666667,2.37044166666667,1.649294195,0.0147091908333333,-3,-1.56925896275095,-27.4,-28.3363882611047,0.293333333333333,0.708869256365023,47.7833333333333,47.8134814510435,163.966666666667,70.5381674684199,2.24775,1.17624166666667,2.03816666666667,0.332275,0.0064458875,0.00826330333333333,1.08602789,0.563266305
"432","UKFS","UKFS_052",-2.0174713703962,-28.4320477197561,1.08218068711049,43.3187685333093,42.1057456071276,2.22235,0.5581,0.9645391425,0.02396519,-2.05,-1.9024693877551,-28.35,-28.7221198979592,0.965,1.49646224489796,43.805,41.5997418367347,45.5,30.1056709183674,1.73235,0.49,0.3018,0.2563,0.01670186,0.00726333,0.758442345,0.2060967975
"433","UKFS","UKFS_053",-1.78162263554303,-27.6741034068623,0.859788306172556,43.8271647491221,55.2277116326066,2.60895,1.10978333333333,1.14637699,0.0205675104166667,-1.6,-2.39965861307607,-27.5,-28.2665525194425,0.743333333333333,1.25606800315018,43.9333333333333,43.4658881685347,60.5333333333333,37.1734361595905,2.01639166666667,0.592558333333333,0.834575,0.275208333333333,0.0131124225,0.00745508791666667,0.889338836666667,0.257038153333333
"434","UKFS","UKFS_054",-3.6921777246118,-27.0374067139382,1.1423918563594,44.2961881266506,45.6956846564149,2.403375,0.281466666666667,1.0518531475,0.0278688466666667,-4.13333333333333,-3.04309860241129,-26.7666666666667,-27.4357507647749,0.796666666666667,1.65106271582934,45.6633333333333,42.284686078097,57.7666666666667,27.9354607072776,1.43086666666667,0.972508333333333,0.082475,0.198991666666667,0.0116436333333333,0.0162252133333333,0.638244165833333,0.413608981666667
"435","UKFS","UKFS_055",-1.00508172104198,-27.2925804564997,1.01253132903389,43.2484505722054,51.7265057536672,2.636,0.408075,1.1384405875,0.0267771525,-0.866666666666667,-1.24810212046765,-27.0666666666667,-27.6892256024254,0.673333333333333,1.60807371979161,42.7866666666667,44.0592215514087,64.6666666666667,29.0069895283397,1.67945,0.95655,0.32005,0.088025,0.0114183225,0.01535883,0.7186791175,0.41976147
"436","UKFS","UKFS_056",-2.07937559808612,-28.2495406698565,1.32818304425837,44.6286608851675,36.6606070574163,1.39333333333333,0.18375,0.622834574166667,0.0182324566666667,-2.13333333333333,-1.9962061680169,-28.6333333333333,-27.6579699350975,1.06666666666667,1.73127943031722,45.1166666666667,43.8764580261738,42.5,27.6598774908422,0.845075,0.548258333333333,0.06325,0.1205,0.008730115,0.00950234166666667,0.3828242975,0.240010276666667
"437","UKFS","UKFS_057",-3.51326471444717,-27.2421662349924,0.464561244504652,47.6673801478597,123.71406244588,2.16534166666667,1.1358,1.03868667208333,0.00965786041666667,-3.6,-3.39695319350847,-26.8333333333333,-27.7904088135308,0.306666666666667,0.676296968659531,48.2233333333333,46.9218501117157,159.866666666667,75.2336273379221,1.240375,0.924966666666667,0.380625,0.755175,0.00356005,0.00609781041666667,0.6047562475,0.433930424583333
