KEGG,kegg_sum
K03590,24.744100000000003
K03594,19.2431
K03608,6.7221
K03621,11.072600000000001
K03624,10.6004
K03625,5.6812
K03628,112.2251
K03629,2.666
K03630,6.3373
K03634,5.9093
K03636,5.9518
K03637,6.0407
K03638,16.601100000000002
K03639,6.1690000000000005
K03641,4.5877
K03642,4.2995
K03644,9.6984
K03648,6.2629
K03651,8.6343
K03664,11.5851
K03665,21.8754
K03671,23.973
K03687,11.779300000000001
K03698,3.3075
K03702,19.6917
K03704,49.178399999999996
K03705,11.2611
K03719,11.943
K03724,8.0507
K03734,5.0868
K03744,16.7839
K03746,3.5451
K03752,3.1205
K03772,11.3507
K03781,33.3759
K03797,38.319900000000004
K03808,7.75
K03809,28.1616
K03814,6.038
K03821,36.646300000000004
K03832,7.113099999999999
K03885,8.6952
K03924,51.966
K03925,2.4153
K03926,3.7644
K03928,3.7857
K03937,2.7537
K03973,2.1359
K03975,10.0134
K03978,5.5321
K03979,4.9887
K04047,15.9732
K04063,13.6711
K04065,8.3826
K04066,4.696
K04070,10.8628
K04074,8.7484
K04075,4.0591
K04077,530.5755
K04078,54.250600000000006
K04079,3.9976
K04083,2.8416
K04085,6.6672
K04087,5.8199
K04088,13.160599999999999
K04485,5.6127
K04486,6.3085
K04518,4.2851
K04654,4.7756
K04655,3.7385
K04656,1.7938
K04712,10.4855
K04749,5.5662
K04750,22.5896
K04751,23.6799
K04763,36.7137
K04764,9.6067
K04773,4.0769
K04782,2.8269
K05337,6.9479
K05501,9.5669
K05555,15.0504
K05589,2.4388
K05595,7.3629
K05606,3.2488
K05788,11.2026
K05794,16.3034
K05800,11.943
K05807,10.2578
K05845,5.9227
K05846,9.0635
K05896,16.9834
K05913,6.8602
K05979,2.4123
K06015,5.963
K06023,6.2139
K06041,4.9878
K06048,12.2187
K06075,3.6557
K06132,13.2652
K06136,15.1801
K06142,10.8321
K06152,8.6849
K06164,7.3705
K06199,3.363
K06204,17.1818
K06206,3.493
K06208,2.6235
K06213,18.4331
K06215,31.9118
K06217,24.3897
K06223,2.5254
K06287,3.3857
K06400,22.1823
K06861,13.0449
K06864,8.651800000000001
K06872,4.9747
K06886,9.5947
K06888,39.212799999999994
K06889,5.441
K06891,17.5561
K06893,7.0424
K06897,6.6894
K06903,2.6232
K06911,47.319599999999994
K06915,4.9022
K06923,7.1304
K06929,13.1998
K06934,6.0096
K06941,9.7491
K06950,3.1893
K06958,8.6231
K06960,11.7954
K06987,2.6545
K06996,10.8797
K06997,4.1875
K06998,6.4293
K07020,4.495
K07029,4.009
K07031,3.6197
K07037,9.0542
K07052,18.3462
K07053,7.4498999999999995
K07054,3.0165
K07058,17.6241
K07062,2.4398
K07068,18.804299999999998
K07071,2.2247
K07075,6.0039
K07082,9.1778
K07090,12.9107
K07096,1.8162
K07104,5.6531
K07107,17.185000000000002
K07112,7.6259
K07114,9.3364
K07124,4.3453
K07152,16.7887
K07154,19.1449
K07157,8.8158
K07160,5.0041
K07161,8.174
K07164,9.339500000000001
K07192,7.0695
K07213,4.2755
K07220,9.9356
K07226,4.3876
K07240,25.731299999999997
K07243,9.4109
K07261,14.1013
K07264,10.120099999999999
K07267,9.0185
K07273,5.1118
K07276,3.904
K07287,5.5179
K07300,11.606000000000002
K07323,22.8655
K07337,4.2333
K07390,7.1344
K07391,2.555
K07400,3.9118
K07402,3.4175
K07406,2.9127
K07442,5.1654
K07447,4.4218
K07460,3.057
K07461,4.2584
K07480,9.4091
K07481,229.0918
K07482,221.2599
K07483,278.5575
K07484,161.42740000000003
K07485,124.1629
K07486,1853.3022000000003
K07487,78.6872
K07488,70.6048
K07491,55.310599999999994
K07492,455.6647
K07493,413.35080000000005
K07494,555.0331000000001
K07495,55.7093
K07496,7.9636
K07497,994.1821
K07498,27.2149
K07499,126.8209
K07506,18.2243
K07507,8.9296
K07566,2.543
K07568,6.0343
K07646,37.0547
K07727,5.4755
K07733,9.9766
K07734,2.8155
K07735,19.7304
K07738,6.02
K07793,191.6702
K07795,44.9521
K08223,5.0394
K08305,8.1205
K08307,3.3441
K08310,1.6827
K08316,6.0191
K08482,7.768
K08591,6.4219
K08602,6.9812
K08738,13.456
K08970,7.8585
K08972,2.4517
K08973,3.1859
K08988,3.8498
K08997,5.3655
K08999,12.9618
K09001,3.6886
