KEGG,kegg_sum
K03687,5.7659
K03698,4.147
K03704,11.5786
K03705,2.9604
K03741,5.7032
K03746,4.0654
K03752,4.2421
K03772,4.9415
K03781,16.0396
K03787,5.735
K03790,2.8261
K03797,39.066199999999995
K03799,6.6528
K03832,9.5559
K03885,5.9895
K03886,1.8939
K03924,9.3239
K03925,2.9551
K04028,1.6244
K04047,7.5435
K04063,2.1067
K04065,5.2997
K04066,2.5792
K04069,3.7766
K04077,131.6081
K04078,11.1602
K04079,6.1512
K04085,7.6041
K04088,6.8937
K04096,10.1553
K04485,16.090200000000003
K04564,5.7303
K04749,8.8457
K04750,13.6821
K04751,14.2153
K04754,2.0138
K04759,4.8681
K04762,3.4159
K04763,65.72970000000001
K05281,6.6873
K05524,6.9855
K05594,4.6166
K05772,4.5556
K05808,4.3957
K05810,4.288
K05845,3.105
K05847,8.2859
K05896,5.5147
K05989,5.5262
K06041,9.5123
K06076,4.6474
K06118,8.666
K06132,4.6272
K06142,6.2859
K06153,18.5217
K06167,3.1832
K06187,7.5937
K06199,5.6935
K06204,6.0439
K06213,11.1448
K06215,26.2604
K06218,3.7345
K06223,3.0355
K06346,5.5627
K06400,39.6802
K06861,4.4239
K06888,28.923199999999998
K06891,1.7205
K06893,13.9716
K06901,2.7549
K06903,5.3597
K06904,17.7566
K06906,6.3536
K06909,18.2383
K06911,2.3874
K06915,13.2925
K06921,4.2365
K06938,2.8333
K06941,18.067
K06949,2.8924
K06958,8.519400000000001
K06973,4.4436
K06985,2.6141
K06995,5.415
K06996,7.6497
K06997,7.116
K06998,5.099
K07001,3.6837
K07005,4.5163
K07010,3.6397
K07018,29.9317
K07042,7.8604
K07051,2.9333
K07052,5.4245
K07054,9.7394
K07058,14.807
K07062,2.1599
K07065,4.8268
K07076,4.2865
K07080,2.3177
K07082,3.1664
K07090,10.9566
K07096,3.7081
K07098,2.3811
K07104,3.098
K07107,4.0891
K07156,3.8601
K07164,3.3559
K07165,4.825
K07220,3.9038
K07221,4.835
K07226,4.6972
K07240,4.7933
K07241,10.7944
K07243,14.565900000000001
K07259,3.2
K07261,15.1404
K07264,3.55
K07273,4.2702
K07284,1.9127
K07300,4.9868
K07302,17.437
K07304,5.239
K07305,4.3606
K07336,4.419
K07343,2.0214
K07391,16.561
K07445,3.4029
K07447,7.933
K07460,1.7961
K07462,9.9266
K07480,70.4276
K07481,119.28809999999999
K07482,188.58480000000003
K07483,122.506
K07484,207.6244
K07485,127.0882
K07486,968.8742000000002
K07487,64.8757
K07488,7.4913
K07491,27.3761
K07492,335.7324
K07493,231.6273
K07494,650.3907999999999
K07495,78.4189
K07497,796.9477000000003
K07498,29.0242
K07499,199.5624
K07501,3.3768
K07560,2.2174
K07566,3.779
K07574,6.3475
K07734,3.4159
K07735,5.186999999999999
K07738,9.6922
K08084,3.0449
K08296,6.3632
K08305,7.8848
K08307,4.6623
K08309,9.3102
K08316,5.2395
K08682,3.1842
K08738,1.5075
K08999,21.1428
K09001,5.4182
K09005,2.0395
K09013,25.191699999999997
K09019,3.6295
K09022,2.9844
K09125,9.1114
K09131,3.21
K09158,5.7151
K09163,4.4966
K09165,6.9338999999999995
K09457,11.5687
K09539,7.705
K09710,4.2324
K09747,1.4732
K09769,10.4546
K09779,3.5915
K09796,10.1436
K09800,2.3056
K09861,4.3732
K09882,18.4813
K09903,16.1817
K09927,4.1739
K09930,10.4923
K09933,4.4807
K09940,6.768800000000001
K09967,3.4351
K09983,2.9894
K09985,4.7429
K09991,4.4225
K10536,9.367899999999999
K10794,1.9105
K10804,5.6137999999999995
K10822,6.6415
K10914,4.5315
K10947,4.1996
K10979,3.1238
K11068,6.2487
K11105,3.5106
K11477,3.3995
K11749,7.862399999999999
K11752,4.0956
K11904,2.1322
K11941,2.9951
K12132,2.9124
K12373,6.0515
K12574,5.8928
K13018,2.9583
K13256,7.5809
K13292,7.9187
K13570,3.757
K13583,19.116799999999998
K13588,2.2893
K13626,3.4202
K13643,4.9457
K13985,3.5899
K13992,3.0445
K13993,2.5942
K14060,13.2925
K14189,8.6754
K14941,3.6966
K15553,5.662
K15633,14.9821
K15724,7.1419
K16079,3.7882
K16147,17.4557
K16171,2.4815
K16267,3.4112
K16652,5.6236
K17103,7.826600000000001
K17223,5.8188
K17226,3.8766
K17227,6.1915
K17247,1.4245
K17947,5.2813
K18290,4.4211
K18320,16.891199999999998
K18333,2.6345
K18453,3.4977
K18588,4.9955
K18778,2.6838
K19055,2.1395
K19170,3.3454
K19304,2.2518
K19745,3.6958
K19784,5.2987
K20523,7.8978
K20950,2.9523
K21014,3.4988
K21395,9.0903
K21420,6.7962
K21470,5.3901
K21472,5.0085
K21695,4.1219
K21929,3.4431
K22025,4.2259
K22278,4.3346
K22300,27.7177
K22302,14.5567
K22348,3.2003
K22479,13.0928
K22491,4.4307
K22736,7.866999999999999
K22737,2.68
K23264,8.2015
K23393,2.7406
K23541,4.8359
K23775,2.3671
K24158,29.6431
